algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",5,12,2124.0,166,0,17,2124.0,154,25,6.16,False,12,77,25,25,0,0,,0,13,0,25,25,77,17,,41,70,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",5,12,2124.0,130,17,17,2124.0,154,25,6.16,False,12,77,25,25,113,113,,25,13,111,25,25,77,17,,41,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",5,12,2124.0,188,8,17,2124.0,154,25,6.16,False,12,77,25,25,48,0,,25,13,317,25,25,77,17,,41,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",5,24,1512.0,168,0,18,1512.0,154,25,6.16,False,12,77,25,25,0,0,,0,13,0,25,25,77,18,,42,70,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",5,24,1512.0,132,18,18,1512.0,154,25,6.16,False,12,77,25,25,114,114,,25,13,123,25,25,77,18,,42,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",5,24,1512.0,196,7,18,1512.0,154,25,6.16,False,12,77,25,25,50,0,,25,13,338,25,25,77,18,,42,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",5,0,503.0,217,0,27,,154,25,6.16,False,12,77,25,25,0,0,503.0,0,16,0,,,,27,51,,97,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",5,0,503.0,148,27,27,,154,25,6.16,False,12,77,25,25,121,121,503.0,25,16,142,,,,27,51,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",5,0,503.0,228,13,27,,154,25,6.16,False,12,77,25,25,51,0,503.0,25,16,351,,,,27,51,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,2334.0,512,0,46,2334.0,430,50,8.6,False,16,215,50,50,0,0,,0,36,0,50,50,215,46,,95,226,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,2334.0,411,45,46,2334.0,430,50,8.6,False,16,215,50,50,365,365,,50,36,369,50,50,215,46,,95,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,2334.0,631,22,46,2334.0,430,50,8.6,False,16,215,50,50,189,0,,50,36,1161,50,50,215,46,,95,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",5,25,2330.0,506,0,43,2330.0,430,50,8.6,False,16,215,50,50,0,0,,0,35,0,50,50,215,43,,92,220,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",5,25,2330.0,411,43,43,2330.0,430,50,8.6,False,16,215,50,50,368,368,,50,35,354,50,50,215,43,,92,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",5,25,2330.0,587,23,43,2330.0,430,50,8.6,False,16,215,50,50,171,0,,50,35,1067,50,50,215,43,,92,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",5,49,3177.0,487,0,47,3177.0,430,50,8.6,False,16,215,50,50,0,0,,0,32,0,50,50,215,47,,96,201,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",5,49,3177.0,419,46,47,3177.0,430,50,8.6,False,16,215,50,50,372,372,,50,32,364,50,50,215,47,,96,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",5,49,3177.0,560,12,47,3177.0,430,50,8.6,False,16,215,50,50,145,0,,50,32,983,50,50,215,47,,96,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,624.0,633,0,72,,430,50,8.6,False,16,215,50,50,0,0,624.0,0,35,0,,,,72,121,,311,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,624.0,369,70,72,,430,50,8.6,False,16,215,50,50,297,297,624.0,50,35,346,,,,72,121,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",5,0,624.0,618,49,72,,430,50,8.6,False,16,215,50,50,143,0,624.0,50,35,938,,,,72,121,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,5048.0,1222,0,89,5048.0,1008,100,10.08,False,18,504,100,100,0,0,,0,72,0,100,100,504,89,,188,528,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,5048.0,1053,89,89,5048.0,1008,100,10.08,False,18,504,100,100,964,964,,100,72,985,100,100,504,89,,188,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,5048.0,1476,42,89,5048.0,1008,100,10.08,False,18,504,100,100,462,0,,100,72,2848,100,100,504,89,,188,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",5,50,5308.0,1251,0,94,5308.0,1008,100,10.08,False,18,504,100,100,0,0,,0,69,0,100,100,504,94,,193,547,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",5,50,5308.0,1023,94,94,5308.0,1008,100,10.08,False,18,504,100,100,929,929,,100,69,955,100,100,504,94,,193,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",5,50,5308.0,1464,37,94,5308.0,1008,100,10.08,False,18,504,100,100,439,0,,100,69,2772,100,100,504,94,,193,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",5,99,3656.0,1252,0,99,3656.0,1008,100,10.08,False,18,504,100,100,0,0,,0,74,0,100,100,504,99,,198,543,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",5,99,3656.0,1050,99,99,3656.0,1008,100,10.08,False,18,504,100,100,951,951,,100,74,1013,100,100,504,99,,198,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",5,99,3656.0,1399,33,99,3656.0,1008,100,10.08,False,18,504,100,100,395,0,,100,74,2575,100,100,504,99,,198,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,1171.0,1467,0,132,,1008,100,10.08,False,18,504,100,100,0,0,1171.0,0,72,0,,,,132,231,,740,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,1171.0,872,130,132,,1008,100,10.08,False,18,504,100,100,740,740,1171.0,100,72,859,,,,132,231,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",5,0,1171.0,1313,82,132,,1008,100,10.08,False,18,504,100,100,318,0,1171.0,100,72,2130,,,,132,231,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",5,0,4080.0,94,0,3,4080.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,3,,27,37,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",5,0,4080.0,79,3,3,4080.0,80,25,3.2,False,4,40,25,25,76,76,,25,8,75,25,25,40,3,,27,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",5,0,4080.0,109,1,3,4080.0,80,25,3.2,False,4,40,25,25,32,0,,25,8,238,25,25,40,3,,27,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",5,12,1999.0,126,0,3,1999.0,80,25,3.2,False,4,40,25,25,0,0,,0,11,0,25,25,40,3,,27,56,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",5,12,1999.0,93,3,3,1999.0,80,25,3.2,False,4,40,25,25,90,90,,25,11,89,25,25,40,3,,27,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",5,12,1999.0,134,2,3,1999.0,80,25,3.2,False,4,40,25,25,40,0,,25,11,295,25,25,40,3,,27,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",5,24,2795.0,90,0,3,2795.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,3,,27,37,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",5,24,2795.0,76,3,3,2795.0,80,25,3.2,False,4,40,25,25,73,73,,25,8,72,25,25,40,3,,27,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",5,24,2795.0,110,1,3,2795.0,80,25,3.2,False,4,40,25,25,32,0,,25,8,236,25,25,40,3,,27,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",5,0,786.0,136,0,9,,80,25,3.2,False,4,40,25,25,0,0,786.0,0,11,0,,,,9,33,,77,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",5,0,786.0,63,8,9,,80,25,3.2,False,4,40,25,25,54,54,786.0,25,11,60,,,,9,33,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",5,0,786.0,104,5,9,,80,25,3.2,False,4,40,25,25,18,0,786.0,25,11,188,,,,9,33,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",5,0,13591.0,390,0,18,13591.0,224,64,3.5,False,4,112,64,64,0,0,,0,14,0,64,64,112,18,,81,162,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",5,0,13591.0,317,18,18,13591.0,224,64,3.5,False,4,112,64,64,299,299,,64,14,305,64,64,112,18,,81,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",5,0,13591.0,485,9,18,13591.0,224,64,3.5,False,4,112,64,64,151,0,,64,14,1007,64,64,112,18,,81,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",5,32,9378.0,413,0,17,9378.0,224,64,3.5,False,4,112,64,64,0,0,,0,16,0,64,64,112,17,,80,178,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",5,32,9378.0,320,17,17,9378.0,224,64,3.5,False,4,112,64,64,303,303,,64,16,309,64,64,112,17,,80,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",5,32,9378.0,477,7,17,9378.0,224,64,3.5,False,4,112,64,64,146,0,,64,16,995,64,64,112,17,,80,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",5,63,11759.0,389,0,13,11759.0,224,64,3.5,False,4,112,64,64,0,0,,0,17,0,64,64,112,13,,76,176,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",5,63,11759.0,298,13,13,11759.0,224,64,3.5,False,4,112,64,64,285,285,,64,17,295,64,64,112,13,,76,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",5,63,11759.0,433,5,13,11759.0,224,64,3.5,False,4,112,64,64,131,0,,64,17,928,64,64,112,13,,76,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",5,0,1731.0,502,0,30,,224,64,3.5,False,4,112,64,64,0,0,1731.0,0,17,0,,,,30,93,,269,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",5,0,1731.0,240,30,30,,224,64,3.5,False,4,112,64,64,210,210,1731.0,64,17,207,,,,30,93,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",5,0,1731.0,401,21,30,,224,64,3.5,False,4,112,64,64,86,0,1731.0,64,17,730,,,,30,93,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",5,0,25838.0,697,0,32,25838.0,360,100,3.6,False,4,180,100,100,0,0,,0,17,0,100,100,180,32,,131,295,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",5,0,25838.0,536,32,32,25838.0,360,100,3.6,False,4,180,100,100,504,504,,100,17,494,100,100,180,32,,131,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",5,0,25838.0,782,8,32,25838.0,360,100,3.6,False,4,180,100,100,235,0,,100,17,1617,100,100,180,32,,131,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",5,50,21611.0,709,0,38,21611.0,360,100,3.6,False,4,180,100,100,0,0,,0,16,0,100,100,180,38,,137,296,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",5,50,21611.0,555,38,38,21611.0,360,100,3.6,False,4,180,100,100,517,517,,100,16,505,100,100,180,38,,137,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",5,50,21611.0,843,7,38,21611.0,360,100,3.6,False,4,180,100,100,252,0,,100,16,1715,100,100,180,38,,137,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",5,99,25040.0,708,0,33,25040.0,360,100,3.6,False,4,180,100,100,0,0,,0,21,0,100,100,180,33,,132,307,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",5,99,25040.0,547,33,33,25040.0,360,100,3.6,False,4,180,100,100,514,514,,100,21,505,100,100,180,33,,132,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",5,99,25040.0,820,10,33,25040.0,360,100,3.6,False,4,180,100,100,255,0,,100,21,1709,100,100,180,33,,132,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",5,0,2692.0,945,0,61,,360,100,3.6,False,4,180,100,100,0,0,2692.0,0,26,0,,,,61,160,,500,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",5,0,2692.0,439,56,61,,360,100,3.6,False,4,180,100,100,378,378,2692.0,100,26,372,,,,61,160,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",5,0,2692.0,719,30,61,,360,100,3.6,False,4,180,100,100,161,0,2692.0,100,26,1283,,,,61,160,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,1163.0,164,0,12,1163.0,150,25,6.0,False,9,75,25,25,0,0,,0,17,0,25,25,75,12,,36,67,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,1163.0,134,11,12,1163.0,150,25,6.0,False,9,75,25,25,122,122,,25,17,130,25,25,75,12,,36,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,1163.0,196,5,12,1163.0,150,25,6.0,False,9,75,25,25,58,0,,25,17,376,25,25,75,12,,36,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",6,12,1269.0,160,0,13,1269.0,150,25,6.0,False,9,75,25,25,0,0,,0,15,0,25,25,75,13,,37,66,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",6,12,1269.0,131,13,13,1269.0,150,25,6.0,False,9,75,25,25,118,118,,25,15,117,25,25,75,13,,37,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",6,12,1269.0,179,4,13,1269.0,150,25,6.0,False,9,75,25,25,48,0,,25,15,329,25,25,75,13,,37,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",6,24,1894.0,167,0,15,1894.0,150,25,6.0,False,9,75,25,25,0,0,,0,15,0,25,25,75,15,,39,71,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",6,24,1894.0,127,15,15,1894.0,150,25,6.0,False,9,75,25,25,112,112,,25,15,122,25,25,75,15,,39,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",6,24,1894.0,206,6,15,1894.0,150,25,6.0,False,9,75,25,25,54,0,,25,15,371,25,25,75,15,,39,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,569.0,192,0,22,,150,25,6.0,False,9,75,25,25,0,0,569.0,0,17,0,,,,22,46,,86,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,569.0,133,21,22,,150,25,6.0,False,9,75,25,25,111,111,569.0,25,17,106,,,,22,46,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",6,0,569.0,213,13,22,,150,25,6.0,False,9,75,25,25,52,0,569.0,25,17,348,,,,22,46,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,3486.0,438,0,33,3486.0,300,50,6.0,False,11,150,50,50,0,0,,0,31,0,50,50,150,33,,82,183,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,3486.0,373,33,33,3486.0,300,50,6.0,False,11,150,50,50,340,340,,50,31,339,50,50,150,33,,82,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,3486.0,524,13,33,3486.0,300,50,6.0,False,11,150,50,50,155,0,,50,31,993,50,50,150,33,,82,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",6,25,4126.0,427,0,24,4126.0,300,50,6.0,False,11,150,50,50,0,0,,0,30,0,50,50,150,24,,73,187,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",6,25,4126.0,331,24,24,4126.0,300,50,6.0,False,11,150,50,50,307,307,,50,30,307,50,50,150,24,,73,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",6,25,4126.0,464,5,24,4126.0,300,50,6.0,False,11,150,50,50,135,0,,50,30,918,50,50,150,24,,73,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",6,49,3924.0,441,0,30,3924.0,300,50,6.0,False,11,150,50,50,0,0,,0,29,0,50,50,150,30,,79,198,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",6,49,3924.0,345,30,30,3924.0,300,50,6.0,False,11,150,50,50,315,315,,50,29,332,50,50,150,30,,79,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",6,49,3924.0,479,15,30,3924.0,300,50,6.0,False,11,150,50,50,134,0,,50,29,907,50,50,150,30,,79,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,872.0,524,0,48,,300,50,6.0,False,11,150,50,50,0,0,872.0,0,28,0,,,,48,97,,267,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,872.0,274,47,48,,300,50,6.0,False,11,150,50,50,226,226,872.0,50,28,245,,,,48,97,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",6,0,872.0,444,34,48,,300,50,6.0,False,11,150,50,50,98,0,872.0,50,28,700,,,,48,97,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,8075.0,1101,0,68,8075.0,600,100,6.0,False,12,300,100,100,0,0,,0,54,0,100,100,300,68,,167,483,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,8075.0,902,68,68,8075.0,600,100,6.0,False,12,300,100,100,834,834,,100,54,853,100,100,300,68,,167,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,8075.0,1267,26,68,8075.0,600,100,6.0,False,12,300,100,100,379,0,,100,54,2483,100,100,300,68,,167,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",6,50,10656.0,1082,0,59,10656.0,600,100,6.0,False,12,300,100,100,0,0,,0,54,0,100,100,300,59,,158,473,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",6,50,10656.0,865,59,59,10656.0,600,100,6.0,False,12,300,100,100,806,806,,100,54,805,100,100,300,59,,158,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",6,50,10656.0,1241,28,59,10656.0,600,100,6.0,False,12,300,100,100,386,0,,100,54,2498,100,100,300,59,,158,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",6,99,8779.0,1060,0,57,8779.0,600,100,6.0,False,12,300,100,100,0,0,,0,55,0,100,100,300,57,,156,464,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",6,99,8779.0,862,57,57,8779.0,600,100,6.0,False,12,300,100,100,805,805,,100,55,809,100,100,300,57,,156,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",6,99,8779.0,1221,23,57,8779.0,600,100,6.0,False,12,300,100,100,373,0,,100,55,2453,100,100,300,57,,156,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,1938.0,1308,0,110,,600,100,6.0,False,12,300,100,100,0,0,1938.0,0,53,0,,,,110,209,,656,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,1938.0,693,110,110,,600,100,6.0,False,12,300,100,100,583,583,1938.0,100,53,738,,,,110,209,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",6,0,1938.0,1178,77,110,,600,100,6.0,False,12,300,100,100,277,0,1938.0,100,53,1964,,,,110,209,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,884.0,195,0,20,884.0,152,25,6.08,False,8,76,25,25,0,0,,0,17,0,25,25,76,20,,44,85,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,884.0,151,20,20,884.0,152,25,6.08,False,8,76,25,25,131,131,,25,17,142,25,25,76,20,,44,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,884.0,218,10,20,884.0,152,25,6.08,False,8,76,25,25,58,0,,25,17,368,25,25,76,20,,44,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",6,12,856.0,170,0,14,856.0,152,25,6.08,False,8,76,25,25,0,0,,0,17,0,25,25,76,14,,38,71,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",6,12,856.0,131,14,14,856.0,152,25,6.08,False,8,76,25,25,117,117,,25,17,114,25,25,76,14,,38,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",6,12,856.0,192,7,14,856.0,152,25,6.08,False,8,76,25,25,51,0,,25,17,349,25,25,76,14,,38,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",6,24,1385.0,168,0,18,1385.0,152,25,6.08,False,8,76,25,25,0,0,,0,14,0,25,25,76,18,,42,61,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",6,24,1385.0,148,18,18,1385.0,152,25,6.08,False,8,76,25,25,130,130,,25,14,129,25,25,76,18,,42,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",6,24,1385.0,199,9,18,1385.0,152,25,6.08,False,8,76,25,25,49,0,,25,14,336,25,25,76,18,,42,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,420.0,222,0,27,,152,25,6.08,False,8,76,25,25,0,0,420.0,0,16,0,,,,27,51,,106,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,420.0,144,26,27,,152,25,6.08,False,8,76,25,25,117,117,420.0,25,16,111,,,,27,51,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",6,0,420.0,220,13,27,,152,25,6.08,False,8,76,25,25,45,0,420.0,25,16,331,,,,27,51,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,2665.0,475,0,37,2665.0,366,50,7.32,False,13,183,50,50,0,0,,0,33,0,50,50,183,37,,86,207,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,2665.0,379,37,37,2665.0,366,50,7.32,False,13,183,50,50,342,342,,50,33,347,50,50,183,37,,86,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,2665.0,549,16,37,2665.0,366,50,7.32,False,13,183,50,50,160,0,,50,33,1031,50,50,183,37,,86,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",6,25,1806.0,454,0,35,1806.0,366,50,7.32,False,13,183,50,50,0,0,,0,31,0,50,50,183,35,,84,191,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",6,25,1806.0,378,35,35,1806.0,366,50,7.32,False,13,183,50,50,343,343,,50,31,371,50,50,183,35,,84,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",6,25,1806.0,533,12,35,1806.0,366,50,7.32,False,13,183,50,50,156,0,,50,31,1006,50,50,183,35,,84,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",6,49,3219.0,459,0,36,3219.0,366,50,7.32,False,13,183,50,50,0,0,,0,30,0,50,50,183,36,,85,201,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",6,49,3219.0,349,36,36,3219.0,366,50,7.32,False,13,183,50,50,313,313,,50,30,321,50,50,183,36,,85,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",6,49,3219.0,520,14,36,3219.0,366,50,7.32,False,13,183,50,50,150,0,,50,30,959,50,50,183,36,,85,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,837.0,558,0,56,,366,50,7.32,False,13,183,50,50,0,0,837.0,0,32,0,,,,56,105,,279,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,837.0,325,56,56,,366,50,7.32,False,13,183,50,50,269,269,837.0,50,32,309,,,,56,105,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",6,0,837.0,509,33,56,,366,50,7.32,False,13,183,50,50,109,0,837.0,50,32,796,,,,56,105,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,4739.0,1263,0,100,4739.0,990,100,9.9,False,17,495,100,100,0,0,,0,71,0,100,100,495,100,,199,558,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,4739.0,1039,100,100,4739.0,990,100,9.9,False,17,495,100,100,939,939,,100,71,1014,100,100,495,100,,199,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,4739.0,1491,36,100,4739.0,990,100,9.9,False,17,495,100,100,450,0,,100,71,2803,100,100,495,100,,199,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",6,50,4511.0,1222,0,97,4511.0,990,100,9.9,False,17,495,100,100,0,0,,0,71,0,100,100,495,97,,196,530,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",6,50,4511.0,1052,97,97,4511.0,990,100,9.9,False,17,495,100,100,955,955,,100,71,940,100,100,495,97,,196,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",6,50,4511.0,1463,39,97,4511.0,990,100,9.9,False,17,495,100,100,433,0,,100,71,2742,100,100,495,97,,196,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",6,99,4527.0,1249,0,103,4527.0,990,100,9.9,False,17,495,100,100,0,0,,0,72,0,100,100,495,103,,202,546,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",6,99,4527.0,1069,103,103,4527.0,990,100,9.9,False,17,495,100,100,966,966,,100,72,1025,100,100,495,103,,202,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",6,99,4527.0,1468,50,103,4527.0,990,100,9.9,False,17,495,100,100,435,0,,100,72,2710,100,100,495,103,,202,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,1163.0,1506,0,149,,990,100,9.9,False,17,495,100,100,0,0,1163.0,0,65,0,,,,149,248,,763,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,1163.0,808,148,149,,990,100,9.9,False,17,495,100,100,659,659,1163.0,100,65,944,,,,149,248,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",6,0,1163.0,1344,102,149,,990,100,9.9,False,17,495,100,100,304,0,1163.0,100,65,2085,,,,149,248,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",6,0,4341.0,88,0,7,4341.0,80,25,3.2,False,4,40,25,25,0,0,,0,6,0,25,25,40,7,,31,34,
