graph_source,graph_family,graph_size,graph_num_edges,graph_average_degree,graph_maximum_degree,graph_parameters,seed,algorithm,heap_type,start_vertex,output_value,runtime_ms,mean_runtime_ms,median_runtime_ms,min_runtime_ms,max_runtime_ms,repeats,runtime_measurement,rss_measurement,max_rss_kbytes,median_max_rss_kbytes,reachable_vertex_count,visited_vertex_count,edge_scan_count,relax_attempt_count,successful_relax_count,successful_key_update_count,priority_queue_memory_bytes
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,binary,25,3429,0.021374,0.0271917,0.021374,0.013362,0.046839,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,72,,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,pairing,25,3429,0.035814,0.043498,0.035814,0.026737,0.067943,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,72,,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,fibonacci,25,3429,0.072031,0.0570663,0.072031,0.025379,0.073789,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,72,,3712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,binary,49,2792,0.022214,0.026721,0.022214,0.014929,0.04302,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,76,,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,pairing,49,2792,0.033505,0.0410487,0.033505,0.026008,0.063633,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,76,,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,dijkstra,fibonacci,49,2792,0.033338,0.0433283,0.033338,0.023757,0.07289,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,76,,3712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,prim,binary,0,899,0.02327,0.0292577,0.02327,0.015009,0.049494,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,95,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,prim,pairing,0,899,0.032373,0.0390457,0.032373,0.023902,0.060862,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,95,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",4,prim,fibonacci,0,899,0.033012,0.0443637,0.033012,0.025904,0.074175,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,95,3712
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,binary,0,5861,0.046405,0.0556347,0.046405,0.033354,0.087145,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,163,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,pairing,0,5861,0.076935,0.087246,0.076935,0.062852,0.121951,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,163,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,fibonacci,0,5861,0.083832,0.0953347,0.083832,0.072401,0.129771,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,163,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,binary,50,7886,0.045778,0.053155,0.045778,0.031652,0.082035,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,pairing,50,7886,0.076112,0.0865177,0.076112,0.064627,0.118814,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,fibonacci,50,7886,0.081072,0.0929637,0.081072,0.068553,0.129266,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,binary,99,8251,0.048261,0.0548477,0.048261,0.034039,0.082243,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,162,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,pairing,99,8251,0.076048,0.0868837,0.076048,0.064595,0.120008,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,162,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,dijkstra,fibonacci,99,8251,0.085439,0.0965683,0.085439,0.073848,0.130418,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,162,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,prim,binary,0,1792,0.05137,0.0574493,0.05137,0.03668,0.084298,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,196,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,prim,pairing,0,1792,0.067541,0.0770617,0.067541,0.053024,0.11062,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,196,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",4,prim,fibonacci,0,1792,0.079345,0.089738,0.079345,0.066381,0.123488,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,196,6912
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,binary,0,873,0.01281,0.0177623,0.01281,0.007011,0.033466,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,612
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,pairing,0,873,0.018377,0.0249533,0.018377,0.011767,0.044716,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,1400
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,fibonacci,0,873,0.015082,0.0236127,0.015082,0.010063,0.045693,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,2112
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,binary,12,904,0.012408,0.0175473,0.012408,0.007397,0.032837,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,44,,612
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,pairing,12,904,0.017824,0.023591,0.017824,0.011743,0.041206,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,44,,1400
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,fibonacci,12,904,0.015703,0.0241583,0.015703,0.011412,0.04536,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,44,,2112
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,binary,24,2124,0.011563,0.0161117,0.011563,0.006512,0.03026,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,356
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,pairing,24,2124,0.017226,0.0232003,0.017226,0.0111,0.041275,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,1400
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,dijkstra,fibonacci,24,2124,0.014334,0.0224817,0.014334,0.00993,0.043181,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,176,88,48,,2112
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,prim,binary,0,399,0.013913,0.0187243,0.013913,0.007239,0.035021,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,176,,,57,612
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,prim,pairing,0,399,0.017743,0.0232073,0.017743,0.011249,0.04063,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,176,,,57,1400
synthetic,medium_er_np,25,88,7.04,14,"n=25,p=0.2",4,prim,fibonacci,0,399,0.015802,0.024329,0.015802,0.010872,0.046313,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,176,,,57,2112
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,binary,0,1609,0.023004,0.0277957,0.023004,0.01451,0.045873,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,90,,712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,pairing,0,1609,0.039395,0.0462927,0.039395,0.028647,0.070836,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,90,,2800
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,fibonacci,0,1609,0.03855,0.0568863,0.03855,0.027695,0.104414,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,90,,3712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,binary,25,1839,0.024453,0.03048,0.024453,0.015357,0.05163,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,91,,712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,pairing,25,1839,0.037654,0.044114,0.037654,0.027899,0.066789,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,91,,2800
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,fibonacci,25,1839,0.037263,0.0497833,0.037263,0.028521,0.083566,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,91,,3712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,binary,49,1687,0.023723,0.029723,0.023723,0.015585,0.049861,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,95,,712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,pairing,49,1687,0.039041,0.0457687,0.039041,0.0294,0.068865,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,95,,2800
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,dijkstra,fibonacci,49,1687,0.039122,0.051004,0.039122,0.0282,0.08569,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,384,192,95,,3712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,prim,binary,0,682,0.02494,0.0292793,0.02494,0.015611,0.047287,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,384,,,101,712
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,prim,pairing,0,682,0.034426,0.042783,0.034426,0.025403,0.06852,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,384,,,101,2800
synthetic,medium_er_np,50,192,7.68,13,"n=50,p=0.12",4,prim,fibonacci,0,682,0.035907,0.0471797,0.035907,0.027615,0.078017,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,384,,,101,3712
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,binary,0,3194,0.059533,0.0724703,0.059533,0.042834,0.115044,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,199,,2448
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,pairing,0,3194,0.098315,0.103783,0.098315,0.076186,0.136848,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,199,,5600
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,fibonacci,0,3194,0.107509,0.113216,0.107509,0.086712,0.145426,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,199,,6912
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,binary,50,3852,0.060355,0.0704617,0.060355,0.043773,0.107257,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,217,,2448
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,pairing,50,3852,0.09295,0.101232,0.09295,0.077389,0.133357,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,217,,5600
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,fibonacci,50,3852,0.102812,0.113161,0.102812,0.090054,0.146618,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,217,,6912
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,binary,99,5573,0.056597,0.0668717,0.056597,0.039308,0.10471,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,200,,2448
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,pairing,99,5573,0.093173,0.10227,0.093173,0.078178,0.13546,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,200,,5600
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,dijkstra,fibonacci,99,5573,0.099776,0.111592,0.099776,0.086864,0.148136,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1022,511,200,,6912
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,prim,binary,0,1108,0.070571,0.0759323,0.070571,0.047103,0.110123,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1022,,,253,2448
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,prim,pairing,0,1108,0.087795,0.0969297,0.087795,0.072548,0.130446,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1022,,,253,5600
synthetic,medium_er_np,100,511,10.22,20,"n=100,p=0.08",4,prim,fibonacci,0,1108,0.095441,0.105876,0.095441,0.080031,0.142157,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1022,,,253,6912
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,binary,0,713,0.014095,0.0194557,0.014095,0.007336,0.036936,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,612
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,pairing,0,713,0.020547,0.026934,0.020547,0.013305,0.04695,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,1400
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,fibonacci,0,713,0.016044,0.0246677,0.016044,0.011915,0.046044,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,2112
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,binary,12,658,0.013547,0.0185817,0.013547,0.007688,0.03451,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,45,,612
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,pairing,12,658,0.018931,0.0245963,0.018931,0.012349,0.042509,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,45,,1400
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,fibonacci,12,658,0.015185,0.023478,0.015185,0.010585,0.044664,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,45,,2112
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,binary,24,744,0.013937,0.0190967,0.013937,0.007764,0.035589,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,612
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,pairing,24,744,0.019281,0.0249013,0.019281,0.012263,0.04316,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,1400
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,dijkstra,fibonacci,24,744,0.016508,0.0252353,0.016508,0.012095,0.047103,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,262,131,50,,2112
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,prim,binary,0,279,0.015929,0.0209283,0.015929,0.009035,0.037821,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,262,,,66,612
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,prim,pairing,0,279,0.020754,0.0294473,0.020754,0.013622,0.053966,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,262,,,66,1400
synthetic,dense_er_np,25,131,10.48,17,"n=25,p=0.35",4,prim,fibonacci,0,279,0.017772,0.0262633,0.017772,0.012789,0.048229,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,262,,,66,2112
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,binary,0,894,0.029524,0.0349763,0.029524,0.01867,0.056735,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,98,,1224
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,pairing,0,894,0.043598,0.0504763,0.043598,0.033638,0.074193,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,98,,2800
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,fibonacci,0,894,0.044028,0.0548437,0.044028,0.035515,0.084988,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,98,,3712
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,binary,25,1100,0.040987,0.0382013,0.040987,0.019013,0.054604,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,102,,1224
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,pairing,25,1100,0.040417,0.0491887,0.040417,0.030677,0.076472,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,102,,2800
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,fibonacci,25,1100,0.044219,0.054141,0.044219,0.033597,0.084607,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,102,,3712
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,binary,49,972,0.02801,0.0329823,0.02801,0.018174,0.052763,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,97,,1224
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,pairing,49,972,0.043156,0.0509177,0.043156,0.031885,0.077712,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,97,,2800
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,dijkstra,fibonacci,49,972,0.041754,0.0524613,0.041754,0.03246,0.08317,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,646,323,97,,3712
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,prim,binary,0,430,0.031637,0.035935,0.031637,0.019145,0.057023,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,646,,,123,1224
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,prim,pairing,0,430,0.042739,0.0483597,0.042739,0.030571,0.071769,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,646,,,123,2800
synthetic,dense_er_np,50,323,12.92,21,"n=50,p=0.25",4,prim,fibonacci,0,430,0.040855,0.0531157,0.040855,0.030305,0.088187,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,646,,,123,3712
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,binary,0,1753,0.077862,0.0917507,0.077862,0.060215,0.137175,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,2448
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,pairing,0,1753,0.111511,0.122325,0.111511,0.096756,0.158708,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,5600
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,fibonacci,0,1753,0.118731,0.13027,0.118731,0.103591,0.168489,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,6912
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,binary,50,2506,0.077227,0.0868217,0.077227,0.060712,0.122526,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,2448
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,pairing,50,2506,0.128901,0.129695,0.128901,0.099853,0.16033,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,5600
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,fibonacci,50,2506,0.129148,0.133395,0.129148,0.104764,0.166272,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,241,,6912
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,binary,99,2507,0.076759,0.0888383,0.076759,0.067536,0.12222,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,248,,2448
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,pairing,99,2507,0.114232,0.122988,0.114232,0.096686,0.158045,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,248,,5600
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,dijkstra,fibonacci,99,2507,0.121134,0.132422,0.121134,0.108746,0.167387,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1992,996,248,,6912
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,prim,binary,0,661,0.08116,0.0907773,0.08116,0.062285,0.128887,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1992,,,299,2448
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,prim,pairing,0,661,0.105884,0.116245,0.105884,0.087595,0.155255,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1992,,,299,5600
synthetic,dense_er_np,100,996,19.92,35,"n=100,p=0.18",4,prim,fibonacci,0,661,0.118423,0.129006,0.118423,0.101631,0.166963,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1992,,,299,6912
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,binary,0,374,0.017407,0.0225327,0.017407,0.010338,0.039853,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,63,,612
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,pairing,0,374,0.022449,0.029495,0.022449,0.014938,0.051098,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,63,,1400
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,fibonacci,0,374,0.019823,0.028316,0.019823,0.014396,0.050729,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,63,,2112
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,binary,12,380,0.015651,0.0213233,0.015651,0.010004,0.038315,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,55,,612
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,pairing,12,380,0.021984,0.02775,0.021984,0.014373,0.046893,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,55,,1400
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,fibonacci,12,380,0.020241,0.0276457,0.020241,0.013819,0.048877,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,55,,2112
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,binary,24,702,0.016204,0.0213613,0.016204,0.009725,0.038155,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,59,,612
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,pairing,24,702,0.022331,0.0276777,0.022331,0.014468,0.046234,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,59,,1400
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,dijkstra,fibonacci,24,702,0.019261,0.0276387,0.019261,0.013285,0.05037,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,406,203,59,,2112
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,prim,binary,0,186,0.018076,0.022768,0.018076,0.010209,0.040019,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,406,,,69,612
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,prim,pairing,0,186,0.02228,0.0281233,0.02228,0.014243,0.047847,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,406,,,69,1400
synthetic,superdense_er_np,25,203,16.24,23,"n=25,p=0.65",4,prim,fibonacci,0,186,0.020769,0.0289057,0.020769,0.014288,0.05166,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,406,,,69,2112
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,binary,0,690,0.039993,0.0456237,0.039993,0.026525,0.070353,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,134,,1224
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,pairing,0,690,0.057494,0.0651787,0.057494,0.043281,0.094761,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,134,,2800
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,fibonacci,0,690,0.068203,0.0719847,0.068203,0.043576,0.104175,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,134,,3712
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,binary,25,796,0.040885,0.045376,0.040885,0.028055,0.067188,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,132,,1224
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,pairing,25,796,0.05378,0.060534,0.05378,0.041837,0.085985,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,132,,2800
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,fibonacci,25,796,0.056074,0.06606,0.056074,0.043596,0.09851,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,132,,3712
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,binary,49,849,0.039799,0.043964,0.039799,0.025994,0.066099,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,126,,1224
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,pairing,49,849,0.055661,0.06254,0.055661,0.043032,0.088927,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,126,,2800
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,dijkstra,fibonacci,49,849,0.056627,0.0717393,0.056627,0.043085,0.115506,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,1230,615,126,,3712
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,prim,binary,0,245,0.042612,0.046544,0.042612,0.028365,0.068655,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,1230,,,161,1224
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,prim,pairing,0,245,0.051273,0.0585957,0.051273,0.038654,0.08586,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,1230,,,161,2800
synthetic,superdense_er_np,50,615,24.6,32,"n=50,p=0.5",4,prim,fibonacci,0,245,0.056582,0.0685147,0.056582,0.044775,0.104187,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,1230,,,161,3712
synthetic,superdense_er_np,100,1796,35.92,49,"n=100,p=0.35",4,dijkstra,binary,0,1110,0.106552,0.119215,0.106552,0.086622,0.16447,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,3592,1796,298,,2448
synthetic,superdense_er_np,100,1796,35.92,49,"n=100,p=0.35",4,dijkstra,pairing,0,1110,0.148858,0.158781,0.148858,0.132438,0.195048,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,3592,1796,298,,5600
synthetic,superdense_er_np,100,1796,35.92,49,"n=100,p=0.35",4,dijkstra,fibonacci,0,1110,0.156652,0.165258,0.156652,0.13926,0.199862,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,3592,1796,298,,6912
synthetic,superdense_er_np,100,1796,35.92,49,"n=100,p=0.35",4,dijkstra,binary,50,1327,0.104841,0.113474,0.104841,0.084703,0.150879,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,3592,1796,306,,2448
