algorithm,graph_source,graph_family,graph_size,graph_parameters,heap_type,row_count,runtime_measurement,rss_measurement,max_edge_scan_count,max_max_rss_kbytes,max_max_runtime_ms,max_mean_runtime_ms,max_median_max_rss_kbytes,max_median_runtime_ms,max_min_runtime_ms,max_priority_queue_memory_bytes,max_relax_attempt_count,max_runtime_ms,max_successful_key_update_count,max_successful_relax_count,mean_edge_scan_count,mean_max_rss_kbytes,mean_max_runtime_ms,mean_mean_runtime_ms,mean_median_max_rss_kbytes,mean_median_runtime_ms,mean_min_runtime_ms,mean_priority_queue_memory_bytes,mean_relax_attempt_count,mean_runtime_ms,mean_successful_key_update_count,mean_successful_relax_count,median_edge_scan_count,median_max_rss_kbytes,median_max_runtime_ms,median_mean_runtime_ms,median_median_max_rss_kbytes,median_median_runtime_ms,median_min_runtime_ms,median_priority_queue_memory_bytes,median_relax_attempt_count,median_runtime_ms,median_successful_key_update_count,median_successful_relax_count,min_edge_scan_count,min_max_rss_kbytes,min_max_runtime_ms,min_mean_runtime_ms,min_median_max_rss_kbytes,min_median_runtime_ms,min_min_runtime_ms,min_priority_queue_memory_bytes,min_relax_attempt_count,min_runtime_ms,min_successful_key_update_count,min_successful_relax_count
prim,synthetic,grid_2d,100,"rows=10,cols=10",binary,10,in_process_steady_clock,child_process_wait4,360.0,22136.0,0.081185,0.0488467,22136.0,0.04729,0.027284,1424.0,,0.04729,161.0,,360.0,13326.8,0.0711648,0.04480964,13326.8,0.03797450000000001,0.025289600000000002,963.2,,0.03797450000000001,153.8,,360.0,12348.0,0.0698475,0.044127650000000004,12348.0,0.0366755,0.0255315,912.0,,0.0366755,154.0,,360.0,12348.0,0.06461,0.0422417,12348.0,0.034768,0.02311,912.0,,0.034768,148.0,
prim,synthetic,grid_2d,100,"rows=10,cols=10",fibonacci,10,in_process_steady_clock,child_process_wait4,360.0,22136.0,0.140558,0.0780603,22136.0,0.0557,0.048369,6912.0,,0.0557,161.0,,360.0,13326.8,0.10809759999999999,0.06703756999999999,13326.8,0.051606700000000005,0.041408400000000005,6912.0,,0.051606700000000005,153.8,,360.0,12348.0,0.1034715,0.06584385000000001,12348.0,0.050627500000000006,0.040000499999999994,6912.0,,0.050627500000000006,154.0,,360.0,12348.0,0.098751,0.062494,12348.0,0.049583,0.038503,6912.0,,0.049583,148.0,
prim,synthetic,grid_2d,100,"rows=10,cols=10",pairing,10,in_process_steady_clock,child_process_wait4,360.0,22136.0,0.100094,0.061432,22136.0,0.050468,0.039444,5600.0,,0.050468,161.0,,360.0,13326.8,0.08864260000000002,0.056671139999999995,13326.8,0.045663,0.0357078,5600.0,,0.045663,153.8,,360.0,12348.0,0.0886705,0.0563137,12348.0,0.045097,0.0353925,5600.0,,0.045097,154.0,,360.0,12348.0,0.082919,0.053669,12348.0,0.042955,0.033633,5600.0,,0.042955,148.0,
prim,synthetic,grid_2d,25,"rows=5,cols=5",binary,10,in_process_steady_clock,child_process_wait4,80.0,22136.0,0.028828,0.0144093,22136.0,0.010201,0.004954,356.0,,0.010201,37.0,,80.0,13326.8,0.0250028,0.01293169,13326.8,0.0092507,0.0045416,292.0,,0.0092507,34.8,,80.0,12348.0,0.024698499999999998,0.01262765,12348.0,0.009377,0.0045325,292.0,,0.009377,35.0,,80.0,12348.0,0.021887,0.0116653,12348.0,0.008501,0.003986,228.0,,0.008501,32.0,
prim,synthetic,grid_2d,25,"rows=5,cols=5",fibonacci,10,in_process_steady_clock,child_process_wait4,80.0,22136.0,0.049708,0.0212973,22136.0,0.011287,0.009866,2112.0,,0.011287,37.0,,80.0,13326.8,0.0414499,0.01942253,13326.8,0.009631400000000002,0.0071863,2112.0,,0.009631400000000002,34.8,,80.0,12348.0,0.040633,0.019217150000000002,12348.0,0.0096685,0.007181,2112.0,,0.0096685,35.0,,80.0,12348.0,0.037883,0.0182577,12348.0,0.008049,0.006041,2112.0,,0.008049,32.0,
prim,synthetic,grid_2d,25,"rows=5,cols=5",pairing,10,in_process_steady_clock,child_process_wait4,80.0,22136.0,0.041932,0.020168,22136.0,0.013031,0.007958,1400.0,,0.013031,37.0,,80.0,13326.8,0.0365585,0.018546339999999998,13326.8,0.0119409,0.007139600000000001,1400.0,,0.0119409,34.8,,80.0,12348.0,0.035727999999999996,0.0183705,12348.0,0.011811,0.0070880000000000006,1400.0,,0.011811,35.0,,80.0,12348.0,0.033037,0.0170667,12348.0,0.010581,0.00621,1400.0,,0.010581,32.0,
prim,synthetic,grid_2d,64,"rows=8,cols=8",binary,10,in_process_steady_clock,child_process_wait4,224.0,22136.0,0.055305,0.0302493,22136.0,0.024869,0.01514,768.0,,0.024869,100.0,,224.0,13326.8,0.048176899999999995,0.02830197,13326.8,0.0224764,0.014252599999999999,640.0,,0.0224764,96.6,,224.0,12348.0,0.047004,0.02819385,12348.0,0.0222245,0.0144545,640.0,,0.0222245,97.0,,224.0,12348.0,0.044729,0.026451,12348.0,0.020693,0.013231,512.0,,0.020693,94.0,
prim,synthetic,grid_2d,64,"rows=8,cols=8",fibonacci,10,in_process_steady_clock,child_process_wait4,224.0,22136.0,0.07708,0.045252,22136.0,0.032475,0.026883,4608.0,,0.032475,100.0,,224.0,13326.8,0.0710238,0.04087897000000001,13326.8,0.029583899999999996,0.0220292,4608.0,,0.029583899999999996,96.6,,224.0,12348.0,0.070875,0.040466150000000006,12348.0,0.0291975,0.0215605,4608.0,,0.0291975,97.0,,224.0,12348.0,0.062765,0.0369317,12348.0,0.027219,0.020051,4608.0,,0.027219,94.0,
prim,synthetic,grid_2d,64,"rows=8,cols=8",pairing,10,in_process_steady_clock,child_process_wait4,224.0,22136.0,0.073981,0.0417173,22136.0,0.030191,0.021083,3584.0,,0.030191,100.0,,224.0,13326.8,0.06493399999999999,0.0377936,13326.8,0.028226499999999998,0.0202203,3584.0,,0.028226499999999998,96.6,,224.0,12348.0,0.063859,0.0370182,12348.0,0.0281665,0.020053500000000002,3584.0,,0.0281665,97.0,,224.0,12348.0,0.059453,0.035824,12348.0,0.027013,0.019456,3584.0,,0.027013,94.0,
prim,synthetic,medium_er_np,100,"n=100,p=0.08",binary,10,in_process_steady_clock,child_process_wait4,1022.0,22136.0,0.122656,0.0763827,22136.0,0.070571,0.04748,2448.0,,0.070571,259.0,,960.8,13326.8,0.11131569999999999,0.07249093999999999,13326.8,0.0616687,0.044488400000000004,2448.0,,0.0616687,236.6,,960.0,12348.0,0.109787,0.07144785000000001,12348.0,0.06092,0.044428,2448.0,,0.06092,233.5,,912.0,12348.0,0.106448,0.069086,12348.0,0.058313,0.041931,2448.0,,0.058313,219.0,
prim,synthetic,medium_er_np,100,"n=100,p=0.08",fibonacci,10,in_process_steady_clock,child_process_wait4,1022.0,22136.0,0.153952,0.111192,22136.0,0.104491,0.083919,6912.0,,0.104491,259.0,,960.8,13326.8,0.14617259999999999,0.1072374,13326.8,0.095388,0.0801522,6912.0,,0.095388,236.6,,960.0,12348.0,0.1464155,0.107118,12348.0,0.0946815,0.08028350000000001,6912.0,,0.0946815,233.5,,912.0,12348.0,0.140228,0.102867,12348.0,0.090784,0.075822,6912.0,,0.090784,219.0,
prim,synthetic,medium_er_np,100,"n=100,p=0.08",pairing,10,in_process_steady_clock,child_process_wait4,1022.0,22136.0,0.139944,0.0993497,22136.0,0.088258,0.072548,5600.0,,0.088258,259.0,,960.8,13326.8,0.12976649999999998,0.09301477,13326.8,0.0819476,0.06733019999999999,5600.0,,0.0819476,236.6,,960.0,12348.0,0.128558,0.092457,12348.0,0.0814865,0.067662,5600.0,,0.0814865,233.5,,912.0,12348.0,0.120371,0.0878147,12348.0,0.076473,0.062718,5600.0,,0.076473,219.0,
prim,synthetic,medium_er_np,25,"n=25,p=0.2",binary,10,in_process_steady_clock,child_process_wait4,186.0,22136.0,0.041861,0.0204133,22136.0,0.013913,0.007239,612.0,,0.013913,57.0,,157.2,13326.8,0.031718800000000005,0.016867149999999997,13326.8,0.012302200000000003,0.0065805,458.4,,0.012302200000000003,48.5,,149.0,12348.0,0.0310255,0.0164535,12348.0,0.012283,0.0066505,356.0,,0.012283,47.5,,134.0,12348.0,0.025405,0.0147233,12348.0,0.011242,0.00565,356.0,,0.011242,43.0,
prim,synthetic,medium_er_np,25,"n=25,p=0.2",fibonacci,10,in_process_steady_clock,child_process_wait4,186.0,22136.0,0.054955,0.027453,22136.0,0.022475,0.012294,2112.0,,0.022475,57.0,,157.2,13326.8,0.0477644,0.02458453,13326.8,0.015637699999999997,0.010351500000000001,2112.0,,0.015637699999999997,48.5,,149.0,12348.0,0.048221,0.024597849999999997,12348.0,0.015147500000000001,0.010289,2112.0,,0.015147500000000001,47.5,,134.0,12348.0,0.043211,0.0222867,12348.0,0.013734,0.009275,2112.0,,0.013734,43.0,
prim,synthetic,medium_er_np,25,"n=25,p=0.2",pairing,10,in_process_steady_clock,child_process_wait4,186.0,22136.0,0.041868,0.0236317,22136.0,0.017743,0.011631,1400.0,,0.017743,57.0,,157.2,13326.8,0.040120100000000006,0.022154899999999998,13326.8,0.0161537,0.0101909,1400.0,,0.0161537,48.5,,149.0,12348.0,0.040662500000000004,0.022294,12348.0,0.01589,0.009909999999999999,1400.0,,0.01589,47.5,,134.0,12348.0,0.038026,0.021106,12348.0,0.015522,0.009496,1400.0,,0.015522,43.0,
prim,synthetic,medium_er_np,50,"n=50,p=0.12",binary,10,in_process_steady_clock,child_process_wait4,398.0,22136.0,0.059207,0.0348127,22136.0,0.038615,0.017475,1224.0,,0.038615,117.0,,373.2,13326.8,0.052105599999999995,0.03179995,13326.8,0.0271987,0.016095500000000002,916.8,,0.0271987,104.9,,376.0,12348.0,0.0514745,0.0314812,12348.0,0.0260575,0.01612,712.0,,0.0260575,104.0,,348.0,12348.0,0.044068,0.0280467,12348.0,0.02407,0.014708,712.0,,0.02407,97.0,
prim,synthetic,medium_er_np,50,"n=50,p=0.12",fibonacci,10,in_process_steady_clock,child_process_wait4,398.0,22136.0,0.085153,0.0511833,22136.0,0.041212,0.030354,3712.0,,0.041212,117.0,,373.2,13326.8,0.07983219999999999,0.048206099999999995,13326.8,0.037280400000000005,0.0275057,3712.0,,0.037280400000000005,104.9,,376.0,12348.0,0.08029,0.0480705,12348.0,0.036857,0.027651000000000002,3712.0,,0.036857,104.0,,348.0,12348.0,0.073781,0.045708,12348.0,0.03585,0.025602,3712.0,,0.03585,97.0,
prim,synthetic,medium_er_np,50,"n=50,p=0.12",pairing,10,in_process_steady_clock,child_process_wait4,398.0,22136.0,0.075008,0.044714,22136.0,0.037016,0.026447,2800.0,,0.037016,117.0,,373.2,13326.8,0.0703675,0.04346803,13326.8,0.034863399999999996,0.0251732,2800.0,,0.034863399999999996,104.9,,376.0,12348.0,0.0707665,0.043629,12348.0,0.0344435,0.0251085,2800.0,,0.0344435,104.0,,348.0,12348.0,0.065129,0.0417763,12348.0,0.033299,0.024096,2800.0,,0.033299,97.0,
prim,synthetic,prim_decrease_key_stress,1051,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",binary,1,in_process_steady_clock,child_process_wait4,102100.0,22136.0,3.94834,3.84449,22136.0,3.80666,3.77848,36972.0,,3.80666,51050.0,,102100.0,22136.0,3.94834,3.84449,22136.0,3.80666,3.77848,36972.0,,3.80666,51050.0,,102100.0,22136.0,3.94834,3.84449,22136.0,3.80666,3.77848,36972.0,,3.80666,51050.0,,102100.0,22136.0,3.94834,3.84449,22136.0,3.80666,3.77848,36972.0,,3.80666,51050.0,
prim,synthetic,prim_decrease_key_stress,1051,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",fibonacci,1,in_process_steady_clock,child_process_wait4,102100.0,22136.0,4.87948,4.40149,22136.0,4.71398,3.61101,67776.0,,4.71398,51050.0,,102100.0,22136.0,4.87948,4.40149,22136.0,4.71398,3.61101,67776.0,,4.71398,51050.0,,102100.0,22136.0,4.87948,4.40149,22136.0,4.71398,3.61101,67776.0,,4.71398,51050.0,,102100.0,22136.0,4.87948,4.40149,22136.0,4.71398,3.61101,67776.0,,4.71398,51050.0,
prim,synthetic,prim_decrease_key_stress,1051,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",pairing,1,in_process_steady_clock,child_process_wait4,102100.0,22136.0,2.84206,2.75596,22136.0,2.71373,2.7121,58856.0,,2.71373,51050.0,,102100.0,22136.0,2.84206,2.75596,22136.0,2.71373,2.7121,58856.0,,2.71373,51050.0,,102100.0,22136.0,2.84206,2.75596,22136.0,2.71373,2.7121,58856.0,,2.71373,51050.0,,102100.0,22136.0,2.84206,2.75596,22136.0,2.71373,2.7121,58856.0,,2.71373,51050.0,
prim,synthetic,prim_decrease_key_stress,2002,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",binary,1,in_process_steady_clock,child_process_wait4,8002.0,22136.0,0.928167,0.833398,22136.0,0.78708,0.784947,40776.0,,0.78708,4001.0,,8002.0,22136.0,0.928167,0.833398,22136.0,0.78708,0.784947,40776.0,,0.78708,4001.0,,8002.0,22136.0,0.928167,0.833398,22136.0,0.78708,0.784947,40776.0,,0.78708,4001.0,,8002.0,22136.0,0.928167,0.833398,22136.0,0.78708,0.784947,40776.0,,0.78708,4001.0,
prim,synthetic,prim_decrease_key_stress,2002,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",fibonacci,1,in_process_steady_clock,child_process_wait4,8002.0,22136.0,0.800919,0.678645,22136.0,0.61833,0.616686,128640.0,,0.61833,4001.0,,8002.0,22136.0,0.800919,0.678645,22136.0,0.61833,0.616686,128640.0,,0.61833,4001.0,,8002.0,22136.0,0.800919,0.678645,22136.0,0.61833,0.616686,128640.0,,0.61833,4001.0,,8002.0,22136.0,0.800919,0.678645,22136.0,0.61833,0.616686,128640.0,,0.61833,4001.0,
prim,synthetic,prim_decrease_key_stress,2002,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",pairing,1,in_process_steady_clock,child_process_wait4,8002.0,22136.0,0.788226,0.680531,22136.0,0.62996,0.623406,112112.0,,0.62996,4001.0,,8002.0,22136.0,0.788226,0.680531,22136.0,0.62996,0.623406,112112.0,,0.62996,4001.0,,8002.0,22136.0,0.788226,0.680531,22136.0,0.62996,0.623406,112112.0,,0.62996,4001.0,,8002.0,22136.0,0.788226,0.680531,22136.0,0.62996,0.623406,112112.0,,0.62996,4001.0,
prim,synthetic,prim_decrease_key_stress,2101,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",binary,1,in_process_steady_clock,child_process_wait4,404200.0,22136.0,14.9255,10.2461,22136.0,9.44482,6.36812,73940.0,,9.44482,202100.0,,404200.0,22136.0,14.9255,10.2461,22136.0,9.44482,6.36812,73940.0,,9.44482,202100.0,,404200.0,22136.0,14.9255,10.2461,22136.0,9.44482,6.36812,73940.0,,9.44482,202100.0,,404200.0,22136.0,14.9255,10.2461,22136.0,9.44482,6.36812,73940.0,,9.44482,202100.0,
prim,synthetic,prim_decrease_key_stress,2101,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",fibonacci,1,in_process_steady_clock,child_process_wait4,404200.0,22136.0,16.7032,11.7463,22136.0,10.2723,8.26337,134976.0,,10.2723,202100.0,,404200.0,22136.0,16.7032,11.7463,22136.0,10.2723,8.26337,134976.0,,10.2723,202100.0,,404200.0,22136.0,16.7032,11.7463,22136.0,10.2723,8.26337,134976.0,,10.2723,202100.0,,404200.0,22136.0,16.7032,11.7463,22136.0,10.2723,8.26337,134976.0,,10.2723,202100.0,
prim,synthetic,prim_decrease_key_stress,2101,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",pairing,1,in_process_steady_clock,child_process_wait4,404200.0,22136.0,10.7862,8.51854,22136.0,8.27638,6.49305,117656.0,,8.27638,202100.0,,404200.0,22136.0,10.7862,8.51854,22136.0,8.27638,6.49305,117656.0,,8.27638,202100.0,,404200.0,22136.0,10.7862,8.51854,22136.0,8.27638,6.49305,117656.0,,8.27638,202100.0,,404200.0,22136.0,10.7862,8.51854,22136.0,8.27638,6.49305,117656.0,,8.27638,202100.0,
prim,synthetic,sparse_er_nm,100,"n=100,m=300",binary,10,in_process_steady_clock,child_process_wait4,600.0,22136.0,0.115656,0.067202,22136.0,0.060804,0.037051,1424.0,,0.060804,206.0,,600.0,13326.8,0.09016959999999999,0.05905317000000001,13326.8,0.051437,0.0355529,1424.0,,0.051437,195.8,,600.0,12348.0,0.0872935,0.0575523,12348.0,0.050768999999999995,0.0353875,1424.0,,0.050768999999999995,196.5,,600.0,12348.0,0.084298,0.0564597,12348.0,0.048677,0.034551,1424.0,,0.048677,181.0,
prim,synthetic,sparse_er_nm,100,"n=100,m=300",fibonacci,10,in_process_steady_clock,child_process_wait4,600.0,22136.0,0.142453,0.0979847,22136.0,0.083926,0.071362,6912.0,,0.083926,206.0,,600.0,13326.8,0.129518,0.09213616,13326.8,0.07992160000000001,0.06696889999999998,6912.0,,0.07992160000000001,195.8,,600.0,12348.0,0.128521,0.0913253,12348.0,0.080453,0.0668555,6912.0,,0.080453,196.5,,600.0,12348.0,0.121981,0.0863213,12348.0,0.074945,0.062031,6912.0,,0.074945,181.0,
prim,synthetic,sparse_er_nm,100,"n=100,m=300",pairing,10,in_process_steady_clock,child_process_wait4,600.0,22136.0,0.159302,0.094298,22136.0,0.073047,0.068815,5600.0,,0.073047,206.0,,600.0,13326.8,0.11793010000000001,0.08084951,13326.8,0.06819460000000002,0.0564238,5600.0,,0.06819460000000002,195.8,,600.0,12348.0,0.113673,0.07923065,12348.0,0.0681355,0.05506,5600.0,,0.0681355,196.5,,600.0,12348.0,0.107717,0.0748327,12348.0,0.064818,0.051963,5600.0,,0.064818,181.0,
prim,synthetic,sparse_er_nm,25,"n=25,m=75",binary,10,in_process_steady_clock,child_process_wait4,150.0,22132.0,0.033163,0.0173213,22132.0,0.012262,0.006863,612.0,,0.012262,49.0,,150.0,13326.4,0.030840299999999998,0.016383630000000003,13326.4,0.011813500000000001,0.0064971000000000004,484.0,,0.011813500000000001,46.8,,150.0,12348.0,0.031855999999999995,0.01665465,12348.0,0.011871,0.006513,484.0,,0.011871,46.0,,150.0,12348.0,0.02601,0.0147167,12348.0,0.011355,0.006204,356.0,,0.011355,45.0,
prim,synthetic,sparse_er_nm,25,"n=25,m=75",fibonacci,10,in_process_steady_clock,child_process_wait4,150.0,22132.0,0.048776,0.0258123,22132.0,0.020514,0.011111,2112.0,,0.020514,49.0,,150.0,13326.4,0.0464816,0.02396376,13326.4,0.015229500000000002,0.0101802,2112.0,,0.015229500000000002,46.8,,150.0,12348.0,0.047438999999999995,0.02423365,12348.0,0.0147195,0.0101405,2112.0,,0.0147195,46.0,,150.0,12348.0,0.041954,0.0217437,12348.0,0.013813,0.009464,2112.0,,0.013813,45.0,
prim,synthetic,sparse_er_nm,25,"n=25,m=75",pairing,10,in_process_steady_clock,child_process_wait4,150.0,22132.0,0.043009,0.022971,22132.0,0.016704,0.010708,1400.0,,0.016704,49.0,,150.0,13326.4,0.0407746,0.022349059999999997,13326.4,0.016088199999999997,0.0101844,1400.0,,0.016088199999999997,46.8,,150.0,12348.0,0.040847499999999995,0.022388850000000002,12348.0,0.0160825,0.010221000000000001,1400.0,,0.0160825,46.0,,150.0,12348.0,0.038159,0.021704,12348.0,0.015391,0.009376,1400.0,,0.015391,45.0,
prim,synthetic,sparse_er_nm,50,"n=50,m=150",binary,10,in_process_steady_clock,child_process_wait4,300.0,22136.0,0.065077,0.034437,22136.0,0.02452,0.015746,1224.0,,0.02452,104.0,,300.0,13326.8,0.0496783,0.029153569999999997,13326.8,0.023366,0.0144164,763.2,,0.023366,95.4,,300.0,12348.0,0.0485745,0.028379500000000002,12348.0,0.023363000000000002,0.014392,712.0,,0.023363000000000002,95.5,,300.0,12348.0,0.042432,0.026792,12348.0,0.022377,0.012865,712.0,,0.022377,88.0,
prim,synthetic,sparse_er_nm,50,"n=50,m=150",fibonacci,10,in_process_steady_clock,child_process_wait4,300.0,22136.0,0.080376,0.047607,22136.0,0.037517,0.026851,3712.0,,0.037517,104.0,,300.0,13326.8,0.0759526,0.045110199999999996,13326.8,0.033948,0.02543,3712.0,,0.033948,95.4,,300.0,12348.0,0.075766,0.04473915,12348.0,0.0332915,0.025459000000000002,3712.0,,0.0332915,95.5,,300.0,12348.0,0.072716,0.0435223,12348.0,0.032095,0.023856,3712.0,,0.032095,88.0,
prim,synthetic,sparse_er_nm,50,"n=50,m=150",pairing,10,in_process_steady_clock,child_process_wait4,300.0,22136.0,0.097042,0.0510687,22136.0,0.035225,0.025137,2800.0,,0.035225,104.0,,300.0,13326.8,0.0703585,0.04213406,13326.8,0.032531,0.023512700000000004,2800.0,,0.032531,95.4,,300.0,12348.0,0.06667999999999999,0.0409808,12348.0,0.032063999999999995,0.023312,2800.0,,0.032063999999999995,95.5,,300.0,12348.0,0.060765,0.038362,12348.0,0.031161,0.022269,2800.0,,0.031161,88.0,
prim,synthetic,superdense_er_np,100,"n=100,p=0.35",binary,10,in_process_steady_clock,child_process_wait4,3692.0,22136.0,0.176786,0.133242,22136.0,0.132136,0.099847,2448.0,,0.132136,394.0,,3617.4,13326.8,0.16771970000000003,0.12579749999999998,13326.8,0.1168628,0.09281,2448.0,,0.1168628,360.3,,3632.0,12348.0,0.167019,0.1257345,12348.0,0.11546000000000001,0.093249,2448.0,,0.11546000000000001,360.0,,3434.0,12348.0,0.160792,0.121053,12348.0,0.108101,0.087298,2448.0,,0.108101,313.0,
prim,synthetic,superdense_er_np,100,"n=100,p=0.35",fibonacci,10,in_process_steady_clock,child_process_wait4,3692.0,22136.0,0.230301,0.172268,22136.0,0.158243,0.142842,6912.0,,0.158243,394.0,,3617.4,13326.8,0.20867560000000002,0.16637819999999998,13326.8,0.1528732,0.1375862,6912.0,,0.1528732,360.3,,3632.0,12348.0,0.204895,0.16591099999999998,12348.0,0.1520735,0.1376925,6912.0,,0.1520735,360.0,,3434.0,12348.0,0.195898,0.160761,12348.0,0.149453,0.130982,6912.0,,0.149453,313.0,
prim,synthetic,superdense_er_np,100,"n=100,p=0.35",pairing,10,in_process_steady_clock,child_process_wait4,3692.0,22136.0,0.215886,0.155981,22136.0,0.148681,0.126459,5600.0,,0.148681,394.0,,3617.4,13326.8,0.1913099,0.1480831,13326.8,0.1357234,0.11721620000000002,5600.0,,0.1357234,360.3,,3632.0,12348.0,0.18771,0.1474875,12348.0,0.13539099999999998,0.115569,5600.0,,0.13539099999999998,360.0,,3434.0,12348.0,0.180762,0.142329,12348.0,0.129608,0.110207,5600.0,,0.129608,313.0,
prim,synthetic,superdense_er_np,25,"n=25,p=0.65",binary,10,in_process_steady_clock,child_process_wait4,436.0,22136.0,0.040785,0.0249647,22136.0,0.019816,0.016248,612.0,,0.019816,70.0,,404.6,13326.8,0.0390229,0.02217,13326.8,0.0173151,0.010171999999999999,612.0,,0.0173151,66.7,,405.0,12348.0,0.0395015,0.0220265,12348.0,0.016919,0.009609,612.0,,0.016919,67.5,,388.0,12348.0,0.033378,0.0195023,12348.0,0.015973,0.008771,612.0,,0.015973,60.0,
prim,synthetic,superdense_er_np,25,"n=25,p=0.65",fibonacci,10,in_process_steady_clock,child_process_wait4,436.0,22136.0,0.056893,0.0307787,22136.0,0.022988,0.014751,2112.0,,0.022988,70.0,,404.6,13326.8,0.0539544,0.02932651,13326.8,0.020043699999999998,0.0139814,2112.0,,0.020043699999999998,66.7,,405.0,12348.0,0.054668999999999995,0.029426149999999998,12348.0,0.020186500000000003,0.0141675,2112.0,,0.020186500000000003,67.5,,388.0,12348.0,0.048267,0.025987,12348.0,0.016834,0.01286,2112.0,,0.016834,60.0,
prim,synthetic,superdense_er_np,25,"n=25,p=0.65",pairing,10,in_process_steady_clock,child_process_wait4,436.0,22136.0,0.052674,0.0296237,22136.0,0.031539,0.014243,1400.0,,0.031539,70.0,,404.6,13326.8,0.04798530000000001,0.027798419999999997,13326.8,0.022111199999999998,0.0132988,1400.0,,0.022111199999999998,66.7,,405.0,12348.0,0.047707,0.0279038,12348.0,0.0212665,0.0134955,1400.0,,0.0212665,67.5,,388.0,12348.0,0.043818,0.0257143,12348.0,0.019501,0.011745,1400.0,,0.019501,60.0,
prim,synthetic,superdense_er_np,50,"n=50,p=0.5",binary,10,in_process_steady_clock,child_process_wait4,1346.0,22136.0,0.077932,0.050733,22136.0,0.045779,0.030301,1224.0,,0.045779,176.0,,1272.4,13326.8,0.0737283,0.048572849999999994,13326.8,0.043318800000000005,0.028671500000000006,1224.0,,0.043318800000000005,162.5,,1260.0,12348.0,0.0747395,0.04869535,12348.0,0.0436245,0.0286975,1224.0,,0.0436245,162.0,,1230.0,12348.0,0.068655,0.046544,12348.0,0.040686,0.026536,1224.0,,0.040686,140.0,
prim,synthetic,superdense_er_np,50,"n=50,p=0.5",fibonacci,10,in_process_steady_clock,child_process_wait4,1346.0,22136.0,0.108303,0.0729823,22136.0,0.065082,0.04726,3712.0,,0.065082,176.0,,1272.4,13326.8,0.10100690000000001,0.06714737,13326.8,0.0568477,0.0435875,3712.0,,0.0568477,162.5,,1260.0,12348.0,0.10028100000000001,0.0666867,12348.0,0.056473999999999996,0.0439585,3712.0,,0.056473999999999996,162.0,,1230.0,12348.0,0.093775,0.062318,12348.0,0.05133,0.038364,3712.0,,0.05133,140.0,
prim,synthetic,superdense_er_np,50,"n=50,p=0.5",pairing,10,in_process_steady_clock,child_process_wait4,1346.0,22136.0,0.098529,0.068096,22136.0,0.065409,0.050275,2800.0,,0.065409,176.0,,1272.4,13326.8,0.09118269999999999,0.06204074,13326.8,0.054744799999999996,0.04019469999999999,2800.0,,0.054744799999999996,162.5,,1260.0,12348.0,0.09015000000000001,0.061541349999999995,12348.0,0.053211,0.039693000000000006,2800.0,,0.053211,162.0,,1230.0,12348.0,0.08586,0.057794,12348.0,0.05035,0.036643,2800.0,,0.05035,140.0,
