algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
prim,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",7,0,267988.0,289421,0,3610,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,267988.0,0,1417,0,,,,3610,14934,,178307,11325
prim,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",7,0,267988.0,56321,3452,3610,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,52711,52711,267988.0,11325,1417,53561,,,,3610,14934,,0,11325
prim,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",7,0,267988.0,124417,2648,3610,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,27576,0,267988.0,11325,1417,259714,,,,3610,14934,,0,11325
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,9830603.0,180443,0,1887,9830603.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,444,0,11325,11325,16214,1887,,13211,83255,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,9830603.0,145678,1887,1887,9830603.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,143791,143791,,11325,444,144101,11325,11325,16214,1887,,13211,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,9830603.0,212958,768,1887,9830603.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,78076,0,,11325,444,492019,11325,11325,16214,1887,,13211,0,
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,5662,11964171.0,172318,0,1836,11964171.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,404,0,11325,11325,16214,1836,,13160,79321,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,5662,11964171.0,139263,1836,1836,11964171.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,137427,137427,,11325,404,137776,11325,11325,16214,1836,,13160,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,5662,11964171.0,204268,718,1836,11964171.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,75098,0,,11325,404,471934,11325,11325,16214,1836,,13160,0,
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,11324,10978503.0,181204,0,1880,10978503.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,497,0,11325,11325,16214,1880,,13204,83475,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,11324,10978503.0,146296,1878,1880,10978503.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,144416,144416,,11325,497,144741,11325,11325,16214,1880,,13204,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,11324,10978503.0,214041,760,1880,10978503.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,76687,0,,11325,497,492804,11325,11325,16214,1880,,13204,0,
prim,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,267917.0,279431,0,3524,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,267917.0,0,1273,0,,,,3524,14848,,171779,11325
prim,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,267917.0,55669,3381,3524,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,52145,52145,267917.0,11325,1273,52858,,,,3524,14848,,0,11325
prim,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",8,0,267917.0,123560,2546,3524,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,27147,0,267917.0,11325,1273,258158,,,,3524,14848,,0,11325
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,9661596.0,181116,0,1824,9661596.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,439,0,11325,11325,16214,1824,,13148,83468,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,9661596.0,146149,1822,1824,9661596.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,144325,144325,,11325,439,144732,11325,11325,16214,1824,,13148,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,9661596.0,213637,748,1824,9661596.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,78000,0,,11325,439,493658,11325,11325,16214,1824,,13148,0,
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,5662,12813953.0,171675,0,1814,12813953.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,328,0,11325,11325,16214,1814,,13138,79043,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,5662,12813953.0,138830,1814,1814,12813953.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,137016,137016,,11325,328,137367,11325,11325,16214,1814,,13138,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,5662,12813953.0,203651,722,1814,12813953.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,75083,0,,11325,328,470821,11325,11325,16214,1814,,13138,0,
dijkstra,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,11324,11470978.0,178423,0,1860,11470978.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,,0,464,0,11325,11325,16214,1860,,13184,82173,
dijkstra,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,11324,11470978.0,144533,1860,1860,11470978.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,142673,142673,,11325,464,142934,11325,11325,16214,1860,,13184,0,
dijkstra,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,11324,11470978.0,210830,772,1860,11470978.0,32428,11325,2.8633995584988963,False,7,16214,11325,11325,76505,0,,11325,464,486238,11325,11325,16214,1860,,13184,0,
prim,binary,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,269979.0,287050,0,3570,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,0,0,269979.0,0,1419,0,,,,3570,14894,,176581,11325
prim,pairing,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,269979.0,57210,3403,3570,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,53640,53640,269979.0,11325,1419,54476,,,,3570,14894,,0,11325
prim,fibonacci,snap,snap_roadNet-PA,11325,"dataset=roadNet-PA,component=largest,max_edges=50000",9,0,269979.0,126027,2579,3570,,32428,11325,2.8633995584988963,False,7,16214,11325,11325,28067,0,269979.0,11325,1419,263666,,,,3570,14894,,0,11325
